<<<<<<< HEAD
review_id,order_id,product_id,review_date,rating,review_title
REV-0000675,3767,785,2012-08-06,5,Very satisfied
REV-0000676,3776,726,2012-08-09,5,Highly recommend
REV-0000677,3777,467,2012-08-23,4,Works well
REV-0000678,3785,1000,2012-08-20,4,Good overall
REV-0000679,3787,2054,2012-08-01,5,Highly recommend
REV-0000681,3792,2045,2012-08-14,3,Mixed feelings
REV-0000682,3799,2253,2012-08-25,5,Excellent product!
REV-0000684,3840,2205,2012-08-06,5,Highly recommend
REV-0000687,3862,2045,2012-08-16,5,Very satisfied
REV-0000688,3871,785,2012-08-25,2,Some issues
REV-0000689,3885,1006,2012-07-30,5,Very satisfied
REV-0000690,3895,2373,2012-08-26,4,Works well
REV-0000692,3908,1920,2012-08-25,5,Very satisfied
REV-0000693,3914,488,2012-08-19,3,"Decent, nothing special"
REV-0000694,3914,565,2012-08-21,3,"Decent, nothing special"
REV-0000695,3917,2380,2012-07-30,4,Happy with purchase
REV-0000696,3918,1942,2012-08-06,5,Highly recommend
REV-0000698,3931,1061,2012-08-01,5,Very satisfied
REV-0000699,3933,2054,2012-07-31,5,Excellent product!
REV-0000700,3980,2380,2012-08-23,4,Good overall
REV-0000705,4001,2252,2012-08-19,5,Excellent product!
REV-0000706,4004,1227,2012-08-15,2,Some issues
REV-0000707,4013,964,2012-08-19,5,Great quality
REV-0000708,4024,758,2012-08-03,1,Very disappointed
REV-0000709,4026,1926,2012-08-16,3,Average product
REV-0000710,4032,2332,2012-08-19,5,Highly recommend
REV-0000712,4047,1144,2012-08-03,5,Very satisfied
REV-0000713,4048,1847,2012-08-08,5,Excellent product!
REV-0000714,4052,550,2012-08-10,2,Some issues
REV-0000715,4055,1139,2012-08-03,5,Very satisfied
REV-0000716,4056,1061,2012-08-02,5,Excellent product!
REV-0000718,4059,976,2012-08-25,4,Good overall
REV-0000719,4065,647,2012-07-29,2,Some issues
REV-0000720,4066,1182,2012-07-28,4,Works well
REV-0000721,4074,785,2012-08-24,3,Average product
REV-0000722,4075,786,2012-08-08,5,Great quality
REV-0000723,4076,1034,2012-07-27,5,Great quality
REV-0000724,4087,2280,2012-08-13,3,Mixed feelings
REV-0000725,4089,1228,2012-08-03,4,Works well
REV-0000726,4104,796,2012-07-28,5,Great quality
REV-0000730,4135,739,2012-08-27,2,Would not reorder
REV-0000731,4137,726,2012-08-11,5,Excellent product!
REV-0000732,4138,725,2012-08-11,5,Excellent product!
REV-0000733,4140,786,2012-08-19,2,Would not reorder
REV-0000734,4146,954,2012-08-11,4,Solid choice
REV-0000735,4157,964,2012-08-14,1,Would not recommend
REV-0000736,4158,767,2012-08-04,5,Excellent product!
REV-0000738,4166,757,2012-08-18,5,Great quality
REV-0000739,4166,758,2012-08-20,3,Average product
REV-0000740,4172,592,2012-08-19,5,Highly recommend
REV-0000741,4178,1000,2012-08-24,4,Happy with purchase
REV-0000742,4181,989,2012-08-24,2,Below expectations
REV-0000743,4182,989,2012-07-26,3,"Decent, nothing special"
REV-0000744,4190,596,2012-08-31,5,Great quality
REV-0000745,4195,767,2012-08-20,2,Would not reorder
REV-0000746,4200,795,2012-08-23,5,Excellent product!
REV-0000747,4203,758,2012-08-11,4,Works well
REV-0000748,4204,802,2012-08-16,1,Would not recommend
REV-0000749,4208,976,2012-08-17,5,Very satisfied
REV-0000750,4209,729,2012-07-30,3,Mixed feelings
REV-0000751,4211,757,2012-08-26,5,Very satisfied
REV-0000752,4216,910,2012-08-05,5,Excellent product!
REV-0000753,4229,954,2012-08-23,1,Not as described
REV-0000754,4231,895,2012-08-25,1,Very disappointed
REV-0000755,4233,565,2012-08-24,3,Mixed feelings
REV-0000756,4234,445,2012-08-18,4,Good overall
REV-0000757,4235,443,2012-08-28,2,Below expectations
REV-0000758,4241,785,2012-08-24,5,Very satisfied
REV-0000759,4244,289,2012-08-29,5,Very satisfied
REV-0000760,4255,2388,2012-08-11,2,Below expectations
REV-0000761,4257,826,2012-08-12,3,"Decent, nothing special"
REV-0000762,4262,2056,2012-08-21,5,Very satisfied
REV-0000764,4267,992,2012-08-12,3,Mixed feelings
REV-0000765,4270,2263,2012-08-21,5,Great quality
REV-0000766,4277,1188,2012-07-31,5,Great quality
REV-0000767,4278,1086,2012-08-15,2,Some issues
REV-0000769,4296,512,2012-08-23,4,Good overall
REV-0000770,4298,647,2012-07-30,5,Highly recommend
REV-0000772,4301,726,2012-08-22,5,Great quality
REV-0000774,4310,1847,2012-08-13,4,Good overall
REV-0000776,4313,785,2012-08-03,5,Highly recommend
REV-0000777,4320,726,2012-08-11,4,Solid choice
REV-0000778,4321,2252,2012-08-01,2,Below expectations
REV-0000779,4322,681,2012-08-24,3,"Decent, nothing special"
REV-0000780,4327,816,2012-08-05,5,Great quality
REV-0000781,4338,2050,2012-08-15,5,Highly recommend
REV-0000782,4345,1230,2012-08-18,5,Very satisfied
REV-0000784,4348,1937,2012-08-04,3,"Decent, nothing special"
REV-0000785,4354,1114,2012-08-19,3,"Decent, nothing special"
REV-0000786,4357,2074,2012-08-29,5,Great quality
REV-0000788,4376,767,2012-09-01,4,Happy with purchase
REV-0000790,4383,2254,2012-08-07,3,Mixed feelings
REV-0000791,4383,2255,2012-08-06,3,Average product
REV-0000793,4404,1909,2012-07-29,3,"Decent, nothing special"
REV-0000794,4405,2388,2012-08-28,1,Poor quality
REV-0000795,4417,786,2012-08-17,5,Excellent product!
REV-0000796,4431,1963,2012-08-19,5,Great quality
REV-0000797,4435,964,2012-08-08,4,Works well
REV-0000798,4438,2352,2012-08-19,5,Highly recommend
REV-0000799,4439,826,2012-08-10,4,Happy with purchase
REV-0000800,4445,1086,2012-08-01,5,Great quality
REV-0000802,4447,1000,2012-08-24,3,Mixed feelings
REV-0000803,4449,786,2012-08-14,4,Solid choice
REV-0000805,4469,596,2012-08-16,5,Great quality
REV-0000806,4475,1818,2012-08-10,5,Excellent product!
REV-0000807,4479,2400,2012-08-16,5,Great quality
REV-0000808,4480,2374,2012-08-11,5,Highly recommend
REV-0000809,4501,1114,2012-08-06,3,"Decent, nothing special"
REV-0000810,4511,1040,2012-08-20,4,Works well
REV-0000811,4514,1435,2012-08-18,4,Solid choice
REV-0000812,4518,1061,2012-08-07,5,Excellent product!
REV-0000814,4523,768,2012-08-30,5,Highly recommend
REV-0000815,4524,2400,2012-08-21,4,Solid choice
REV-0000817,4528,1490,2012-08-05,2,Below expectations
REV-0000819,4532,726,2012-08-26,2,Would not reorder
REV-0000820,4533,2045,2012-08-07,4,Good overall
REV-0000821,4535,787,2012-08-04,4,Solid choice
REV-0000822,4541,2071,2012-08-19,5,Very satisfied
REV-0000823,4546,631,2012-08-13,2,Below expectations
REV-0000824,4547,725,2012-07-30,3,Mixed feelings
REV-0000825,4548,785,2012-08-06,5,Very satisfied
REV-0000826,4548,786,2012-08-29,5,Excellent product!
REV-0000827,4553,2262,2012-08-16,5,Great quality
REV-0000828,4553,2263,2012-08-12,5,Very satisfied
REV-0000829,4554,574,2012-08-20,5,Highly recommend
REV-0000830,4558,726,2012-08-26,4,Happy with purchase
REV-0000831,4564,1120,2012-08-10,5,Great quality
REV-0000832,4580,2262,2012-08-03,4,Good overall
REV-0000833,4588,726,2012-08-19,4,Works well
REV-0000835,4600,1106,2012-08-09,5,Excellent product!
REV-0000836,4612,1228,2012-08-20,3,Average product
REV-0000837,4614,1086,2012-08-26,1,Would not recommend
REV-0000838,4617,1186,2012-08-24,5,Very satisfied
REV-0000839,4619,484,2012-08-26,5,Excellent product!
REV-0000841,4634,2053,2012-08-18,4,Happy with purchase
REV-0000842,4639,2145,2012-08-14,4,Happy with purchase
REV-0000843,4648,976,2012-08-16,5,Great quality
REV-0000845,4662,681,2012-08-25,5,Very satisfied
REV-0000847,4687,1045,2012-08-31,2,Would not reorder
REV-0000852,4703,967,2012-08-22,4,Good overall
REV-0000853,4712,2071,2012-08-17,5,Very satisfied
REV-0000855,4716,964,2012-07-29,4,Good overall
REV-0000856,4730,725,2012-08-22,5,Excellent product!
REV-0000857,4733,739,2012-08-16,5,Excellent product!
REV-0000858,4736,1045,2012-08-07,2,Would not reorder
REV-0000859,4738,757,2012-08-19,3,Mixed feelings
REV-0000860,4744,1962,2012-08-11,4,Solid choice
REV-0000861,4749,467,2012-08-08,1,Would not recommend
REV-0000863,4759,826,2012-08-13,5,Very satisfied
REV-0000864,4765,1186,2012-08-29,3,Average product
REV-0000865,4766,734,2012-08-02,5,Highly recommend
REV-0000866,4776,910,2012-08-17,4,Good overall
REV-0000867,4812,1210,2012-08-14,5,Very satisfied
REV-0000868,4814,1859,2012-08-13,4,Happy with purchase
REV-0000870,4820,770,2012-08-17,3,"Decent, nothing special"
REV-0000871,4829,910,2012-08-10,2,Below expectations
REV-0000872,4836,1435,2012-08-16,5,Very satisfied
REV-0000873,4845,1836,2012-08-28,5,Great quality
REV-0000874,4852,2204,2012-08-29,3,"Decent, nothing special"
REV-0000875,4857,2250,2012-08-08,3,Mixed feelings
REV-0000876,4861,2240,2012-08-08,4,Works well
REV-0000877,4862,1215,2012-08-05,5,Very satisfied
REV-0000878,4877,1449,2012-08-16,3,"Decent, nothing special"
REV-0000879,4879,785,2012-08-14,4,Works well
REV-0000880,4881,2400,2012-08-28,2,Below expectations
REV-0000881,4896,2204,2012-08-09,5,Excellent product!
REV-0000882,4898,730,2012-08-11,2,Would not reorder
REV-0000889,4933,2352,2012-08-14,5,Highly recommend
REV-0000890,4936,976,2012-08-18,4,Happy with purchase
REV-0000891,4941,475,2012-08-31,4,Works well
REV-0000893,4947,1934,2012-08-18,4,Happy with purchase
REV-0000894,4947,1935,2012-08-18,5,Very satisfied
REV-0000896,4961,967,2012-08-09,4,Works well
REV-0000898,4978,910,2012-08-01,2,Some issues
REV-0000899,4981,1975,2012-08-29,5,Great quality
REV-0000900,4984,2284,2012-08-24,5,Very satisfied
REV-0000903,5002,573,2012-08-12,5,Excellent product!
REV-0000904,5004,2056,2012-08-09,4,Good overall
REV-0000905,5008,1934,2012-08-19,4,Good overall
REV-0000906,5009,1975,2012-08-21,2,Some issues
REV-0000909,5024,671,2012-08-16,1,Very disappointed
REV-0000910,5027,2012,2012-08-07,4,Works well
REV-0000912,5044,606,2012-08-21,5,Highly recommend
REV-0000914,5063,1426,2012-08-14,2,Some issues
REV-0000915,5064,631,2012-09-03,4,Solid choice
REV-0000916,5068,1047,2012-08-14,4,Works well
REV-0000917,5069,967,2012-08-11,4,Good overall
REV-0000919,5097,671,2012-08-25,3,Mixed feelings
REV-0000921,5114,691,2012-08-19,5,Great quality
REV-0000923,5119,758,2012-08-12,3,Average product
REV-0000925,5131,2332,2012-08-14,4,Happy with purchase
REV-0000926,5137,1926,2012-08-29,4,Good overall
REV-0000927,5141,937,2012-08-03,5,Highly recommend
REV-0000928,5146,2255,2012-08-30,5,Great quality
REV-0000930,5154,758,2012-08-15,2,Would not reorder
REV-0000931,5155,757,2012-08-20,3,Mixed feelings
REV-0000932,5158,2056,2012-08-22,5,Highly recommend
REV-0000936,5184,2250,2012-08-06,3,Mixed feelings
REV-0000937,5208,753,2012-08-05,2,Below expectations
REV-0000938,5213,1962,2012-08-22,4,Works well
REV-0000939,5215,635,2012-08-18,3,Mixed feelings
REV-0000940,5223,802,2012-07-29,5,Very satisfied
REV-0000943,5238,966,2012-08-04,4,Happy with purchase
REV-0000945,5254,681,2012-08-14,5,Excellent product!
REV-0000948,5266,604,2012-08-31,2,Below expectations
REV-0000949,5267,485,2012-08-22,4,Happy with purchase
REV-0000950,5275,2050,2012-08-16,4,Good overall
REV-0000951,5310,2045,2012-08-16,5,Excellent product!
REV-0000952,5313,1006,2012-08-05,2,Some issues
REV-0000955,5327,1927,2012-08-03,4,Happy with purchase
REV-0000957,5346,2327,2012-08-09,3,"Decent, nothing special"
REV-0000958,5347,976,2012-09-04,1,Would not recommend
REV-0000959,5353,770,2012-08-07,4,Happy with purchase
REV-0000960,5356,730,2012-09-03,4,Happy with purchase
REV-0000961,5358,915,2012-08-19,4,Solid choice
REV-0000962,5364,2252,2012-08-14,5,Highly recommend
REV-0000963,5364,2253,2012-08-15,1,Not as described
REV-0000964,5373,596,2012-09-03,5,Excellent product!
REV-0000965,5378,826,2012-08-25,4,Works well
REV-0000967,5389,786,2012-08-12,3,"Decent, nothing special"
REV-0000968,5391,2016,2012-08-17,4,Solid choice
REV-0000969,5398,573,2012-08-27,3,"Decent, nothing special"
REV-0000970,5403,2400,2012-08-16,3,Mixed feelings
REV-0000971,5410,596,2012-08-12,2,Below expectations
REV-0000972,5415,757,2012-08-23,3,"Decent, nothing special"
REV-0000973,5417,2255,2012-08-19,5,Very satisfied
REV-0000974,5420,967,2012-08-19,5,Great quality
REV-0000975,5420,1047,2012-09-06,3,Mixed feelings
REV-0000976,5430,910,2012-08-31,4,Works well
REV-0000977,5432,964,2012-08-09,3,Average product
REV-0000978,5438,725,2012-09-01,1,Not as described
REV-0000979,5439,992,2012-08-19,5,Great quality
REV-0000980,5450,725,2012-08-09,4,Works well
REV-0000981,5454,967,2012-08-12,1,Not as described
REV-0000982,5457,725,2012-08-26,1,Would not recommend
REV-0000983,5457,726,2012-08-21,4,Works well
REV-0000984,5463,976,2012-08-08,4,Happy with purchase
REV-0000985,5466,940,2012-08-06,5,Very satisfied
REV-0000986,5470,1085,2012-08-13,2,Would not reorder
REV-0000987,5472,954,2012-08-12,3,"Decent, nothing special"
REV-0000988,5481,94,2012-08-07,5,Excellent product!
REV-0000989,5484,1227,2012-08-26,2,Would not reorder
REV-0000991,5496,1091,2012-08-04,5,Highly recommend
REV-0000992,5501,2241,2012-08-04,2,Below expectations
REV-0000993,5503,734,2012-08-16,5,Very satisfied
REV-0000995,5514,1909,2012-08-25,4,Solid choice
REV-0000997,5530,31,2012-07-30,4,Happy with purchase
REV-0000999,5539,713,2012-08-05,5,Highly recommend
REV-0001000,5539,714,2012-08-19,1,Very disappointed
REV-0001001,5547,1975,2012-08-13,2,Some issues
REV-0001002,5550,729,2012-08-08,5,Great quality
REV-0001003,5557,964,2012-08-20,4,Good overall
REV-0001004,5562,631,2012-08-10,5,Highly recommend
REV-0001006,5567,989,2012-08-27,5,Excellent product!
REV-0001007,5568,915,2012-08-13,3,Mixed feelings
REV-0001008,5588,739,2012-08-23,5,Excellent product!
REV-0001009,5597,1173,2012-08-03,3,Average product
REV-0001010,5599,508,2012-08-10,5,Great quality
REV-0001011,5602,1934,2012-08-20,5,Very satisfied
REV-0001012,5605,767,2012-08-29,5,Very satisfied
REV-0001013,5605,768,2012-08-25,5,Great quality
REV-0001014,5607,767,2012-08-10,3,Mixed feelings
REV-0001015,5623,2053,2012-08-29,1,Not as described
REV-0001017,5630,1006,2012-08-11,4,Good overall
REV-0001018,5640,574,2012-08-04,4,Good overall
REV-0001019,5646,966,2012-08-19,4,Works well
REV-0001020,5656,785,2012-08-17,3,"Decent, nothing special"
REV-0001021,5659,1114,2012-08-12,5,Very satisfied
REV-0001022,5661,964,2012-08-10,5,Very satisfied
REV-0001024,5672,1062,2012-08-19,5,Great quality
REV-0001027,5684,910,2012-08-13,5,Excellent product!
REV-0001029,5692,915,2012-08-02,1,Would not recommend
REV-0001030,5695,964,2012-08-23,5,Highly recommend
REV-0001031,5696,1920,2012-08-07,4,Good overall
REV-0001032,5703,910,2012-08-28,3,Mixed feelings
REV-0001033,5706,730,2012-08-27,4,Solid choice
REV-0001035,5730,964,2012-08-25,5,Excellent product!
REV-0001036,5738,445,2012-08-10,4,Works well
REV-0001038,5740,2254,2012-08-10,5,Great quality
REV-0001039,5743,1201,2012-08-05,5,Excellent product!
REV-0001040,5744,1818,2012-08-24,5,Very satisfied
REV-0001041,5749,510,2012-08-22,5,Excellent product!
REV-0001042,5757,2400,2012-08-09,5,Great quality
REV-0001043,5758,990,2012-08-19,5,Excellent product!
REV-0001044,5762,396,2012-08-03,4,Works well
REV-0001045,5763,396,2012-08-13,5,Very satisfied
REV-0001046,5769,2373,2012-08-11,5,Excellent product!
REV-0001047,5774,768,2012-08-19,5,Highly recommend
REV-0001048,5785,981,2012-09-03,5,Highly recommend
REV-0001049,5788,1120,2012-08-30,1,Would not recommend
REV-0001050,5790,797,2012-08-27,4,Solid choice
REV-0001051,5813,396,2012-08-24,2,Below expectations
REV-0001052,5817,565,2012-08-12,2,Would not reorder
REV-0001053,5823,2270,2012-08-18,3,Mixed feelings
REV-0001054,5824,565,2012-08-20,4,Solid choice
REV-0001055,5825,2056,2012-08-26,2,Some issues
REV-0001057,5841,786,2012-08-18,1,Poor quality
REV-0001058,5844,754,2012-08-21,4,Good overall
REV-0001059,5846,499,2012-08-22,5,Great quality
REV-0001060,5856,1937,2012-08-28,3,"Decent, nothing special"
REV-0001062,5880,734,2012-08-26,3,Mixed feelings
REV-0001064,5902,910,2012-08-21,5,Very satisfied
REV-0001065,5913,795,2012-08-11,4,Works well
REV-0001066,5921,992,2012-08-03,4,Good overall
REV-0001067,5926,1966,2012-09-01,4,Works well
REV-0001068,5928,2284,2012-08-09,5,Highly recommend
REV-0001069,5937,786,2012-08-07,4,Solid choice
REV-0001070,5958,767,2012-08-17,4,Happy with purchase
REV-0001071,5963,671,2012-09-04,4,Happy with purchase
REV-0001072,5965,617,2012-08-15,5,Highly recommend
REV-0001073,5969,910,2012-08-08,5,Great quality
REV-0001075,5995,954,2012-08-09,4,Happy with purchase
REV-0001076,6007,964,2012-08-14,4,Happy with purchase
REV-0001077,6016,976,2012-08-26,4,Good overall
REV-0001079,6019,757,2012-08-28,5,Great quality
REV-0001080,6020,976,2012-08-28,4,Good overall
REV-0001081,6022,964,2012-08-15,4,Happy with purchase
REV-0001083,6035,512,2012-08-19,3,Mixed feelings
REV-0001084,6037,757,2012-08-09,5,Excellent product!
REV-0001085,6052,1000,2012-08-09,5,Great quality
REV-0001086,6069,592,2012-08-27,4,Good overall
REV-0001090,6078,502,2012-08-25,5,Highly recommend
REV-0001091,6087,754,2012-08-31,4,Solid choice
REV-0001092,6106,1775,2012-08-24,4,Good overall
REV-0001093,6109,733,2012-08-30,5,Excellent product!
REV-0001094,6113,734,2012-08-31,2,Would not reorder
REV-0001095,6126,981,2012-08-23,4,Solid choice
REV-0001096,6130,786,2012-08-06,5,Excellent product!
REV-0001097,6132,796,2012-08-17,5,Highly recommend
REV-0001098,6137,740,2012-08-12,4,Works well
REV-0001099,6140,443,2012-08-18,5,Excellent product!
REV-0001100,6152,2253,2012-08-09,4,Solid choice
REV-0001101,6155,714,2012-08-12,5,Very satisfied
REV-0001103,6164,400,2012-08-23,4,Works well
REV-0001104,6167,2327,2012-08-14,4,Good overall
REV-0001105,6171,606,2012-08-10,2,Would not reorder
REV-0001106,6172,2112,2012-08-20,5,Highly recommend
REV-0001108,6191,609,2012-08-26,5,Very satisfied
REV-0001109,6192,702,2012-08-06,5,Excellent product!
REV-0001110,6197,2343,2012-08-26,5,Very satisfied
REV-0001111,6203,946,2012-08-15,4,Happy with purchase
REV-0001112,6204,1935,2012-08-07,5,Very satisfied
REV-0001114,6212,1076,2012-08-21,5,Great quality
REV-0001115,6215,475,2012-08-22,3,Average product
REV-0001116,6219,1047,2012-08-29,4,Solid choice
REV-0001117,6220,992,2012-08-13,5,Excellent product!
REV-0001119,6225,2359,2012-08-13,5,Excellent product!
REV-0001122,6237,976,2012-08-24,5,Very satisfied
REV-0001123,6238,691,2012-08-24,5,Excellent product!
REV-0001124,6251,2083,2012-08-21,5,Great quality
REV-0001125,6266,671,2012-09-02,5,Highly recommend
REV-0001126,6288,966,2012-08-18,4,Solid choice
REV-0001127,6291,702,2012-09-04,2,Would not reorder
REV-0001128,6294,2343,2012-09-01,5,Highly recommend
REV-0001130,6308,2373,2012-08-10,4,Works well
REV-0001131,6312,937,2012-08-15,5,Great quality
REV-0001132,6314,2269,2012-08-06,4,Works well
REV-0001133,6315,2388,2012-08-09,5,Great quality
REV-0001134,6316,671,2012-09-01,5,Highly recommend
REV-0001135,6318,609,2012-08-07,3,Mixed feelings
REV-0001136,6319,1202,2012-08-18,5,Excellent product!
REV-0001139,6340,2388,2012-08-11,5,Highly recommend
REV-0001140,6344,1114,2012-08-18,4,Solid choice
REV-0001141,6347,609,2012-08-20,5,Great quality
REV-0001143,6355,2280,2012-08-23,3,"Decent, nothing special"
REV-0001144,6357,2071,2012-08-11,3,Average product
REV-0001145,6364,2396,2012-08-13,5,Great quality
REV-0001146,6368,767,2012-08-04,5,Very satisfied
REV-0001147,6369,768,2012-08-16,2,Some issues
REV-0001148,6383,2054,2012-08-31,5,Excellent product!
REV-0001149,6385,787,2012-08-21,4,Good overall
REV-0001151,6397,2054,2012-08-29,4,Good overall
REV-0001152,6403,550,2012-08-12,4,Happy with purchase
REV-0001153,6410,467,2012-08-04,5,Excellent product!
REV-0001155,6421,1001,2012-09-02,5,Great quality
REV-0001156,6425,1005,2012-08-27,3,Average product
REV-0001157,6427,2071,2012-09-09,4,Good overall
REV-0001158,6432,2388,2012-08-07,4,Works well
REV-0001161,6438,472,2012-09-04,4,Happy with purchase
REV-0001162,6439,964,2012-08-19,3,Mixed feelings
REV-0001164,6449,2082,2012-08-29,5,Great quality
REV-0001165,6458,2400,2012-08-24,4,Solid choice
REV-0001168,6470,964,2012-08-20,5,Highly recommend
REV-0001169,6484,2352,2012-08-26,3,Average product
REV-0001170,6488,1348,2012-08-26,4,Works well
REV-0001172,6494,992,2012-08-22,5,Great quality
REV-0001173,6502,726,2012-08-30,5,Excellent product!
REV-0001174,6508,733,2012-08-12,4,Works well
REV-0001175,6523,2252,2012-08-05,1,Very disappointed
REV-0001177,6527,2056,2012-08-13,3,Mixed feelings
